section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
b,255,nlh.47.4.643670_nonotes.txt,"In his famous essay on Tristram Shandy, Shklovsky subjected the novel to a process of clinical dissection, anatomizing it into a series of devices.",1,0,0,0,0,147
e,144,ci.42.3.685608_nonotes.txt,What sustains the parallel between these two moments most forcefully is the status of English.,1,0,0,0,0,148
b,336,pmla.2016.131.5.1299_nonotes.txt,"While this is not the place for a complete review of OOO, I want to underscore one of its central claims, which bears directly on the discussion at hand.",1,0,0,0,0,149
b,321,asr.2016.81.6.1223_nonotes.txt,"In this article, I apply affect control theory’s model of cultural meaning maintenance to the study of cultural information-transmission processes to examine one such internal mechanism.",1,0,0,0,0,150
e,249,pmla.2016.131.5.1207_nonotes.txt,"Until the invention of copyright, anyone could repeat or adapt another work, and there was no need to attend scrupulously to the letter.",1,0,0,0,0,151
e,246,asr.2016.81.2.242_nonotes.txt,"As we argued at the beginning, this finding is rather surprising, so we will now discuss the implications for the international-comparative situation in more detail.",1,0,0,0,0,152
e,366,asr.2016.81.1.165_nonotes.txt,His readers may have assumed the mutineers were driven by the strongest of grievances.,1,0,0,0,0,153
b,201,ahr.2016.121.3.824_nonotes.txt," From this position, they shape how what happened is remembered, taught, learned, and interpreted.",1,0,0,0,0,154
e,237,sr.55.4.01_nonotes.txt,"In late YEAR, Keats told Taylor that his ""greatest ambition"" was ""the writing of a few fine Plays,"" even as he had earlier informed Benjamin Bailey of his ""Ambition to make as great a revolution in modern dramatic writing as Kean has done in acting"" (KL :, U)",1,0,0,0,0,155
e,150,modernismmodernity.2016.23.1.37_nonotes.txt,"Membership in this fragile countercultural world could not be earned through degrees, and even a recognized masterpiece was not enough on its own.",1,0,0,0,0,156
e,219,pmla.2016.131.3.636_nonotes.txt,"Eleanor, like Ellen, is ""cool and white and collected,"" a social climber and a master of self-reinvention ; Eveline shares Ellen's barely concealed anxiety and listless disappointment with New York's endless stream of social gatherings and romances.",1,0,0,0,0,157
e,168,sn.48.1.03_nonotes.txt,"This possibility, however, is effectively squelched by the arrival of Dick, father to her child, whose appearance confirms the gap between her own status and that of “pure” middle-class women like Christina.",1,0,0,0,0,158
b,291,ci.43.1.677294_nonotes.txt,"In so doing, I hope to show that Spinoza’s critique of religious dogmatism and fanaticism should not be confused with the dismissal of the sacred; on the contrary, it is propaedeutic to the philosophical delineation of the sacred.",0,1,1,0,0,159
e,246,asr.2016.81.2.242_nonotes.txt,"Refugees and asylum seekers—although a major component of public discourse, especially in the mid-YEARs—make up only a very limited share of all foreigners living in Germany.",0,1,0,0,0,160
e,192,sn.48.2.01_nonotes.txt,"While a formalist designation of intrusions in relation to narrative time and voice is necessary for analytic precision, what counts as intrusive is both subjective and dependent on prevailing aesthetic assumptions.",0,1,0,0,0,161
e,345,asr.2016.81.6.1251_nonotes.txt,"Limited research also suggests that CBOs, operating outside electoral accountability, can facilitate gentrification and contribute to affordable housing crises when they adopt market-based logics.",0,1,0,0,0,162
e,246,asr.2016.81.2.242_nonotes.txt,"Indeed, means-tested programs are far less important for Germany’s conservative welfare regime, which predominately relies on social insurance programs financed by contributions by employees and employers.",1,0,0,0,0,163
e,288,asr.2016.81.1.107_nonotes.txt,"Although very difficult to measure retrospectively, prior studies show that parental income is important to children’s health, and the effect does not diminish quickly as children age.",0,1,0,1,0,164
b,201,pmla.2016.131.3.668_nonotes.txt,"The reviewer was clearly impressed by the vogue that The Light was enjoying in Britain and America as it ran through more than thirty authorized editions by YEAR and garnered praise from the likes of Oliver Wendell Holmes, who described it as ""so lofty that there is nothing with which to compare it but the New Testament"".",1,0,0,0,0,165
e,174,modernismmodernity.2016.23.2.341_nonotes.txt,"Film, with ""its possibility of mechanical reproduction"" could forge innumerable parallel publics, or audiences, and allow for all sorts of scenarios of manipulation or education, at best providing a vast array of different audiences simultaneously with the possibility to adjust and respond to the exigencies of modernity.",0,1,0,0,0,166
b,261,sn.48.4.02_nonotes.txt,"While retranslating the French translations of his Czech novels, he became cognizant of the trajectory of his aesthetics, and particularly how he used language.",1,0,0,0,0,167
e,183,nlh.47.2.631302_nonotes.txt,"Nevertheless, the idea of the Scientific Revolution and the European Enlightenment as catastrophes for humanity is likely to be resisted by many of Latour’s academic readers, including—and in spite of their shared sense of the ills of modernity—a good number of us in the humanities.",0,1,0,0,0,168
b,219,sn.48.4.01_nonotes.txt,"Psycholinguistic studies of language emotionality suggest that late bilinguals (people who, like Joyce, become bilingual as adults) process emotional words differently in their respective languages.",0,1,0,0,0,169
b,255,nlh.47.4.643668_nonotes.txt,"Description counteracts the annihilation it conjures yet never pretends to heal, an anomaly that shapes McCarthy’s approach to the genre of brutal demise he so arrestingly inhabits.",0,1,0,0,0,170
b,279,asr.2016.81.4.696_nonotes.txt,"In the United States, over the second half of the twentieth century, women’s college completion rates caught and passed those of men, their labor force participation increased dramatically, and the gender earnings gap among full-time workers narrowed.",0,1,0,0,0,171
b,333,asr.2016.81.5.900_nonotes.txt,"Although the most overt forms of discrimination have become less common, particularly in Europe and North America, sociologists have identified several subtle mechanisms that contribute to the persistence of this gap.",1,0,0,0,0,172
e,213,ci.42.4.686950_nonotes.txt,"As essay  argues more fully, we need frameworks that explore the ways in which the technologies interact with and transform the very terms in which ethical and moral decisions are formulated.",1,0,0,0,0,173
b,183,ahr.2016.121.2.492_nonotes.txt,"Thus, a new chronology of urban modernism is needed, one in which the YEARs and YEARs are viewed as a period not of decline but of transformation.",1,0,0,0,0,174
b,285,asr.2016.81.6.1132_nonotes.txt,"Put another way, most Americans do not consider same-sex couples to be a family, and almost half of Americans hold this view even if same-sex couples are raising children together.",0,1,0,0,0,175
e,324,asr.2016.81.2.396_nonotes.txt,"Thus, being similar to other organizations has the short-term advantage of establishing one more readily in the marketplace, but the possible long-term disadvantage of being a target of negative information spread.",0,1,0,0,0,176
b,240,ci.42.4.686945_nonotes.txt,Spiritualism was less a fiction for thinking about media than it was a technology in its own right.,0,1,0,0,0,177
b,216,sn.48.1.01_nonotes.txt,"Recently, the psychologists David Kidd and Emanuele Castano published a conspicuous study in Science, submitting that reading (good) fiction improves empathy.",0,1,0,1,0,178
b,270,asr.2016.81.5.981_nonotes.txt,"By including and randomizing all these characteristics in the same experiment, I test classic assimilation theory’s prediction that as immigrant-origin individuals learn English and achieve upward social mobility (i.e., structurally assimilate), the importance of race and citizenship status as signals of difference in the minds of the established white population will fade.",1,0,0,0,0,179
e,192,sn.48.2.01_nonotes.txt,"Here we have an intellectual milieu akin to that of the eighteenth century, when ontological boundaries between genres were equally porous, but which inverts the hierarchy of this period.",0,1,0,0,0,180
e,336,asr.2016.81.2.347_nonotes.txt,"If such activism leads to an investor–worker coalition, it may have significant implications for firm-level, intergroup power relations and their influence over the implementation of downsizing.",1,0,0,0,0,181
b,285,asr.2016.81.6.1132_nonotes.txt,Bisexual men and women are largely unexamined in sociological research and in econometric examinations of labor market outcomes.,0,1,0,0,0,182
b,288,asr.2016.81.5.857_nonotes.txt,"First, we examine the direction of  calls reporting crime, observing if they increased, decreased, or experienced no change.",1,0,0,0,0,183
b,165,nlh.47.1.626113_nonotes.txt,"Cavendish is relevant here, in particular, because her writing challenged the Royal Society’s vision of “Real Knowledge” in ways that illustrate the importance of Restoration-era epistemology for the epistemological questions raised by anthropomorphism and the Anthropocene today.",0,1,1,0,0,184
b,222,modernismmodernity.2016.23.1.89_nonotes.txt,"Crawford convincingly explicates the commonalities between Wiener's theories and Eliot's critical writing (""Tradition and the Individual Talent"" in particular), arguing that they both emphasize ""the vital part played by the transmission of information in structuring a community"" .",0,1,0,1,0,185
b,195,sn.48.3.04_nonotes.txt,"Tennyson’s influence on Byatt as a thinker and writer—particularly his insistence on the tangibilityof representation, rather than its symbolic nature—is evident in her many allusions to the poet in her fiction and criticism, and, more importantly, in her own philosophy of artistic creation.",0,1,0,0,0,186
b,207,ahr.2016.121.2.437_nonotes.txt,"This entails both excavating, to understand the social and economic landscape within which she pursued her own interests, and surveying, to find similar patterns on a larger scale.",1,0,0,0,0,187
e,198,sn.48.2.03_nonotes.txt,"What’s more, by positioning Camilla as the clearer-headed, more progressive thinker in matters of class, Ask the Dust further challenges Bandini’s view of Chicana/o culture by again countering the stereotype of the primitive pre-Columbian Chicana.",0,1,1,0,0,188
